run_tag,domain,rubric_version,transcript_index,model,label,confidence,reason,criterion_quote
a1_heldout90,general_education,v0,21,mistral:latest,HIGH,HIGH,"The content explains quantum physics from first principles with logical steps, uses a specific analogy (wave function and probability distribution), accurately represents complexity, and provides historical context (classical vs. quantum physics).","""Quantum physics is the part of physics that describes the very smallest things in our universe molecules atoms subatomic particles things like that and things down there don't quite work the same way that we used to up here"""
a1_heldout90,general_education,v0,22,mistral:latest,HIGH,HIGH,The content explains a mechanism (the strong nuclear force) and its role in holding atomic nuclei together with logical steps. It also uses a specific analogy (velcro) to illuminate the concept accurately. The complexity of the topic is represented accurately without oversimplification.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"" and ""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,v0,23,mistral:latest,HIGH,HIGH,"The content explains a mechanism (the two-slit experiment) from first principles with logical steps and uses a specific analogy (comparing light waves to grains of sand and particles to atoms) that illuminates the concept accurately. It also accurately represents complexity by discussing the experiment with different types of particles, not just light.","""It's called the two-slit experiment I'll start with this imagine you have a source of light shining against the screen with two slits"""
a1_heldout90,general_education,v0,24,mistral:latest,HIGH,HIGH,"The content explains electrical physics from first principles with logical steps (1), uses a specific analogy (the relationship between electricity and magnetism) to illuminate the concept accurately (3), and accurately represents complexity by discussing historical developments in the field without oversimplifying (4).","""For centuries, natural historians didn't really have any good ideas about how to more deeply understand this phenomenon. For one, they had no concept of current, or electricity as a flow of electrical charge."""
a1_heldout90,general_education,v0,25,mistral:latest,HIGH,HIGH,"The content explains a mechanism (X-rays) from first principles with logical steps, uses a specific analogy (Röntgen's experiment with his wife's hand), and accurately represents complexity without oversimplifying.","""The machine wasn’t on. No known source of energy could have been producing that spooky light."""
a1_heldout90,general_education,v0,26,mistral:latest,HIGH,HIGH,"The content provides a clear and accurate explanation of the evolution of modern biology from first principles, uses an analogy (Darwin and Wallace as intellectual twins), and accurately represents complexity without oversimplifying. It also presents complex phenomena in a nuanced manner rather than as simple good-vs-evil narratives.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,v0,27,mistral:latest,HIGH,HIGH,"The content provides a clear explanation of how people understood the natural world before the Scientific Revolution, using historical context and accurate representation of complexity. It also uses an analogy (the sun appearing to move around the Earth) to illustrate the concept accurately.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,v0,28,mistral:latest,HIGH,HIGH,The content explains a mechanism (how germs cause diseases) with logical steps and uses concrete examples (Vibrio cholerae and John Snow's work in London). It also accurately represents complexity by discussing the historical development of cell theory and the germ theory of disease.,"""Germs, or pathogenic microorganisms, cause infectious diseases"" and ""One doctor named John Snow...provided an opportunity to test the theory out."""
a1_heldout90,general_education,v0,29,mistral:latest,HIGH,HIGH,"The content explains a mechanism (the scientific method) from first principles with logical steps, uses concrete examples (Galileo's telescopes and his research), and accurately represents complexity by acknowledging the evolution of the scientific method over time. It does not oversimplify or resort to alarming or conspiratorial framing.","""There’s more than one way to make knowledge"" and ""For these ideas and a lot of other stuff, we have to thank three of the natural philosophers who pioneered this abstract “scientific method”: Galileo, Bacon, and Descartes."""
a1_heldout90,general_education,v0,0,qwen2.5:7b,HIGH,HIGH,The transcript explains a mechanism from first principles and arrives at a non-obvious insight.,"""Instead"" - This phrase signals the introduction of a bold new hypothesis that challenges existing theory."
a1_heldout90,general_education,v0,1,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex scientific concept with logical steps and arrives at a non-obvious insight.,"""To understand the true nature of reality, we looked at things up close and were amazed. Wonderous landscapes in the dust, zoos of bizarre creatures, complex protein robots. All of them made from structures of molecules made up of countless even smaller things: Atoms."""
a1_heldout90,general_education,v0,2,qwen2.5:7b,HIGH,HIGH,The transcript explains mechanisms with logical steps and arrives at non-obvious insights.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,v0,3,qwen2.5:7b,HIGH,MEDIUM,The transcript uses a specific analogy (cells as dorm rooms) and arrives at a non-obvious insight (the history of cell theory is more interesting than it seems).,"""To be honest, this all sounds incredibly boring until you dig a little deeper into how the world of microscopic organisms, and this theory came to be."""
a1_heldout90,general_education,v0,4,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex economic concept with logical steps and arrives at a non-obvious insight.,"""Many economists think that an eternally growing economy is necessary to keep improving people’s lives, and that if the global economy stops growing, people would fight more over the fixed amount of value that exists, rather than working to generate new value. That raises the question: is infinite growth possible on a finite planet?"""
a1_heldout90,general_education,v0,5,qwen2.5:7b,HIGH,HIGH,The transcript uses a specific analogy (growth in economics vs. growth in human bodies) and arrives at a non-obvious insight.,"""But we already know, in our own bodies, in our own lives, that there’s another side to this metaphor of growth that we love so much."""
a1_heldout90,general_education,v0,6,qwen2.5:7b,HIGH,MEDIUM,"It uses a specific analogy (cells, nucleus, DNA) to explain complex concepts and arrives at non-obvious insights.","""Every creature is made up of cells. These cells have a nucleus. The nucleus contains the chromosomes, and the chromosomes hold the DNA. DNA consists of different genes, and it's these genes that are life's information carriers."""
a1_heldout90,general_education,v0,7,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex concept with logical steps and arrives at non-obvious insights.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,v0,8,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex scientific concept with logical steps and arrives at non-obvious insights.,"""Atoms would remain all but forgotten until 1808, when a Quaker teacher named John Dalton sought to challenge Aristotelian theory."""
a1_heldout90,general_education,v0,9,qwen2.5:7b,HIGH,MEDIUM,The transcript explains a mechanism (neuron communication) with logical steps and arrives at non-obvious insights.,"""Most neurons use electrical and chemical signals to send messages throughout the brain. The main type of electrical signals are called action potentials; they’re created when charged particles called ions flow into neurons and generate an electrical impulse that can travel from one end of a neuron to another."""
a1_heldout90,general_education,v0,10,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex concept with logical steps and arrives at non-obvious insights.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,v0,11,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex concept (brain structure) with logical steps and arrives at non-obvious insights.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,v0,12,qwen2.5:7b,HIGH,HIGH,The transcript explains a mechanism (neuron firing) with logical steps and arrives at a non-obvious insight.,"""These electric signals are called action potentials or nerve impulses. Because these signals are instantaneous, our brain is able to help us quickly detect and respond to things in our environment, both good and bad."""
a1_heldout90,general_education,v0,13,qwen2.5:7b,HIGH,HIGH,The transcript explains neuroplasticity with logical steps and arrives at a non-obvious insight.,"""When you repeat certain thoughts or behaviors, you create well-worn pathways in your brain. The exciting part is you're not stuck with those pathways. Neuroplasticity means that you can always create new paths."""
a1_heldout90,general_education,v0,14,qwen2.5:7b,HIGH,HIGH,The transcript explains a mechanism (localized brain functions) with logical steps and arrives at a non-obvious insight.,"""His lasting and correct proposition was that different parts of the brain control specific aspects of our behavior."""
a1_heldout90,general_education,v0,15,qwen2.5:7b,HIGH,MEDIUM,The transcript explains a mechanism (anxiety disorders and brain regions) with logical steps and arrives at a non-obvious insight.,"""Scientists think that anxiety disorders pop up when there are changes in the signaling of the limbic system."""
a1_heldout90,general_education,v0,16,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex concept (gravity) with logical steps and arrives at a non-obvious insight.,"""The key takeaway is that if you apply a Force to a fixed mass, you get a predictable amount of acceleration."""
a1_heldout90,general_education,v0,17,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex scientific concept with logical steps and arrives at a non-obvious insight.,"""However, if classical physics is so wide-ranging, why was it insufficient? We must go back in time to the 1900s to witness the birth of quantum physics."""
a1_heldout90,general_education,v0,18,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex concept (the nature and directionality of time) with logical steps and arrives at non-obvious insights.,"""One way of thinking about that is there is no intrinsic arrow of space, but there's still space, okay? We live in a three-dimensional world- up, down, left, right, forward, backward- at the level of the fundamental laws of physics, there's no special direction in space."""
a1_heldout90,general_education,v0,19,qwen2.5:7b,HIGH,HIGH,The transcript explains fundamental physics concepts with logical steps and arrives at non-obvious insights.,"""هنا علينا أن نقدم والد الميكانيكي الكلاسيكي إسحاق نيوتن ، الذي يمكن القول إنه أعظم عالم في كل العصور."""
a1_heldout90,general_education,v0,20,qwen2.5:7b,HIGH,HIGH,The transcript explains a mechanism (the equivalence principle) from first principles and arrives at a non-obvious insight.,"""أي أدركه هو أنه إذا كان يسقط ، فستكون الجاذبية القوة الوحيدة المؤثرة عليه . سوف يتسارع نحو الأرض ، لكن بما أن الأرض لن تندفع على جسده ، فلن يشعر بأي وزن. مع عدم وجود مقاومة للرياح ، سيكون في حالة سقوط حر."""
a1_heldout90,general_education,v0,21,qwen2.5:7b,HIGH,HIGH,The transcript explains a complex concept (quantum physics) with logical steps and arrives at a non-obvious insight.,"""quantum physics is the part of physics that describes the very smallest things in our universe molecules atoms subatomic particles things like that and things down there don't quite work the same way that we used to up here this is fascinating because you and everything around you is made from quantum physics and so this is really how the whole universe is actually working"""
a1_heldout90,general_education,v0,22,qwen2.5:7b,HIGH,HIGH,The transcript explains a mechanism (the strong nuclear force) with logical steps and arrives at a non-obvious insight.,"""two protons typically separated by the width of a neutron is on the order of 60 newtons or 12 pounds but what keeps them together against this tremendous repulsion is an even stronger Force called the strong nuclear force which is about a hundred times stronger than electromagnetism"""
a1_heldout90,general_education,v0,23,qwen2.5:7b,HIGH,MEDIUM,The transcript explains a mechanism (the two-slit experiment) with logical steps and arrives at a non-obvious insight.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,v0,24,qwen2.5:7b,LOW,MEDIUM,The transcript uses alarming or conspiratorial framing without evidence.,"""Like, for a long time, people knew that lightning is the powerful release of energy caused when two clouds are in love and make a baby cloud."""
a1_heldout90,general_education,v0,25,qwen2.5:7b,HIGH,HIGH,The transcript explains a mechanism (X-rays) with logical steps and arrives at non-obvious insights.,"""This made no sense. No light meant no glowing… and yet, my dude’s cardboard glowed."""
a1_heldout90,general_education,v0,26,qwen2.5:7b,HIGH,HIGH,The transcript uses a specific analogy (Darwin and Wallace as intellectual twins) to explain the concept accurately and arrives at non-obvious insights.,"""If you only remember one name in the entire history of modern biology, it should be… two names. Because the first biologists were a pair of freaky intellectual twins, just like Newton and Leibniz."""
a1_heldout90,general_education,v0,27,qwen2.5:7b,HIGH,MEDIUM,The transcript uses a specific analogy (the Medieval Era) and arrives at a non-obvious insight (the threat to the church's power from doubt).,"""The people's trust in the church would be called into question."""
a1_heldout90,general_education,v0,28,qwen2.5:7b,HIGH,MEDIUM,The transcript explains a mechanism (cell theory and germ theory) with logical steps but does not fully satisfy the first high signal criteria.,"""Where the Germans were cataloging different microscopic forms, Huxley proposed a mechanistic model: cells are little factories with different parts that have different functions. Their functions make the parts add up into an organic whole."""
a1_heldout90,general_education,v0,29,qwen2.5:7b,HIGH,MEDIUM,The transcript explains a historical concept (the scientific method) with logical steps and arrives at non-obvious insights.,"""For these ideas and a lot of other stuff, we have to thank three of the natural philosophers who pioneered this abstract “scientific method”: Galileo, Bacon, and Descartes."""
a1_heldout90,general_education,final,0,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the development of neuron theory, supported by specific examples and analogies.","""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,final,1,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of complex scientific concepts, including analogies (e.g. ""seeing is touching"") and thought experiments that illuminate the nature of particles.","Explains a mechanism, phenomenon, or concept from first principles with logical steps"
a1_heldout90,general_education,final,2,llama3.1:latest,HIGH,HIGH,"The transcript provides clear explanations for five physics phenomena using logical steps and specific analogies, thought experiments, or concrete examples.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,3,llama3.1:latest,HIGH,MEDIUM,The transcript provides a specific analogy (the comparison between cells and monastery rooms) and uses it to illuminate the concept accurately.,"""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,final,4,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of exponential growth, its implications on the global economy, and the potential consequences of infinite growth on a finite planet.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,5,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the concept of a healthy economy, supported by specific examples and analogies.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,6,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the mechanisms of evolution from first principles, using specific examples and analogies to illuminate complex concepts.","Explains a mechanism, phenomenon, or concept from first principles with logical steps"
a1_heldout90,general_education,final,7,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the stock market's mechanism, supported by historical context and accurate representation of complexity.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,8,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the development of atomic theory from Democritus to Rutherford, using specific analogies (e.g. ""chocolate chip cookie model"") and concrete examples (e.g. Rutherford's experiment with alpha particles) that illuminate the concept accurately.","1. Explains a mechanism, phenomenon, or concept from first principles with logical steps"
a1_heldout90,general_education,final,9,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of neurons from first principles, uses specific analogies to explain complex concepts, arrives at non-obvious insights about the complexity of neural communication, and accurately represents the intricacies of neuronal structure and function.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,10,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and accurate explanation of brain anatomy from first principles, using specific examples and analogies to illuminate complex concepts.","Explains a mechanism, phenomenon, or concept from first principles with logical steps"
a1_heldout90,general_education,final,11,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and accurate explanation of brain anatomy from first principles, using specific examples and analogies to illuminate complex concepts.","Explains a mechanism, phenomenon, or concept from first principles with logical steps"
a1_heldout90,general_education,final,12,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of how neurons send signals, using specific analogies (e.g. the wire carrying electricity) and concrete examples to illuminate the concept accurately.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,13,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of neuroplasticity from first principles, supported by specific examples and analogies that accurately illuminate the concept.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,14,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of phrenology's concept and its eventual dismissal, while also accurately representing the complexity of brain function and its relationship to behavior.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,15,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a clear and logical explanation of anxiety disorders from first principles, using specific examples and analogies to illuminate complex concepts.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,16,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of gravity from first principles, using specific analogies and examples to illuminate the concept accurately.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,17,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of quantum physics from first principles, uses an accurate analogy with Schrödinger's cat to illuminate the concept of superposition, and arrives at non-obvious insights about the nature of reality.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,18,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of time from first principles, uses thought-provoking analogies (e.g. the astronaut example), arrives at non-obvious insights about the nature of time, and accurately represents complexity without oversimplification.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,19,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of fundamental physics concepts from first principles, using specific examples and analogies to illuminate the ideas.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,20,llama3.1:latest,HIGH,HIGH,The transcript effectively uses a specific analogy (the thought experiment with the window washer) to illuminate the concept of general relativity and its relationship to gravity and acceleration.,"""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,final,21,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and accurate explanation of quantum physics from first principles, using specific analogies (e.g. wave function) and examples to illuminate the concept, arriving at non-obvious insights about the nature of reality.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,22,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a clear and logical explanation of nuclear physics concepts, including the strong force, and uses an analogy (velcro) to illuminate the concept accurately.","""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,final,23,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the two-slit experiment, using specific analogies (grains of sand) and concrete examples to illuminate the concept accurately, arriving at non-obvious insights about wave-particle duality.","""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,final,24,llama3.1:latest,HIGH,MEDIUM,"The transcript provides a clear and logical explanation of the history of electrical physics, using specific analogies (e.g. ""two clouds are in love and make a baby cloud"") to illuminate complex concepts.","""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,final,25,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the discovery of X-rays from first principles, uses specific analogies (e.g. ""spooky rays"") to illuminate the concept accurately, and arrives at non-obvious insights (e.g. the phenomenon of X-rays was not fully understood until Röntgen's experiments).","1. Explains a mechanism, phenomenon, or concept from first principles with logical steps"
a1_heldout90,general_education,final,26,llama3.1:latest,HIGH,HIGH,"The transcript effectively explains a mechanism (evolution) from first principles with logical steps, uses specific analogies and examples to illuminate the concept, and arrives at non-obvious insights supported by the explanation.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,27,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of how people understood the natural world before the Scientific Revolution, uses specific examples to illustrate the concept, arrives at non-obvious insights about the power dynamics between the church and monarchs, and accurately represents complexity without oversimplification.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,28,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the concept of microbes and their role in disease, supported by historical context and expert perspectives.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,29,llama3.1:latest,HIGH,HIGH,"The transcript provides a clear and logical explanation of the scientific method's development through historical context, specific examples (e.g., Galileo's work), and accurate representation of complexity.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,0,mistral:latest,HIGH,HIGH,"The transcript explains a mechanism (the transmission of electrical signals in the brain) from first principles with logical steps, uses a specific analogy (the reticular theory and Cajal's hypothesis), accurately represents complexity without oversimplifying, and provides historical context (the development of microscope technology and Golgi's Method).","""Explains a mechanism...with logical steps"""
a1_heldout90,general_education,final,1,mistral:latest,HIGH,HIGH,The transcript explains a complex concept (quantum physics) from first principles with logical steps and uses an analogy (seeing particles) to illuminate the concept accurately. It also represents complexity accurately by acknowledging the limitations of our understanding of elementary particles due to the Heisenberg uncertainty principle.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"" and ""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,final,2,mistral:latest,HIGH,HIGH,"The content explains physics phenomena with logical steps and provides concrete examples (cane, phone flip, cup experiment) that illuminate the concepts accurately. It also arrives at non-obvious insights about the cup experiment and tea bag rocket.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,3,mistral:latest,HIGH,HIGH,The content provides a non-obvious insight (counterintuitive conclusion) about the discovery of cell theory and uses concrete examples to illuminate the concept accurately. It also represents complexity accurately without oversimplifying.,"""One such person was a fellow Dutchman by the name of Anton van Leeuwenhoek, who heard about these microscope doohickeys, and instead of going out and buying one, he decided to make his own... While Leeuwenhoek was staring at his teeth gunk, he was also sending letters to a scientific colleague in England, by the name of Robert Hooke."""
a1_heldout90,general_education,final,4,mistral:latest,HIGH,HIGH,"The content explains a mechanism (exponential growth) with logical steps, uses concrete examples to illuminate the concept accurately, arrives at a non-obvious insight (the potential for infinite growth on a finite planet), and accurately represents complexity by acknowledging both the potential for increased efficiency and the challenges posed by new technology and climate change.","""If we, as a species, are able to keep upgrading our economies so that they get ever-more efficient, we could theoretically pump out more and more value using the same— or, let’s be really ambitious here— fewer resources."""
a1_heldout90,general_education,final,5,mistral:latest,HIGH,HIGH,"The transcript explains a mechanism (economic growth) from first principles with logical steps, uses concrete examples to illuminate the concept accurately, accurately represents complexity by acknowledging the problems of endless growth, and provides historical context and expert perspectives (Simon Kuznets). It does not employ alarming or conspiratorial framing, make confident causal claims without evidence, present complex phenomena as simple good-vs-evil narratives, or use emotional manipulation.","""But in our economies, it’s like we’ve turned to Peter Pan economics— the economy that never wanted to grow up. It wanted to grow and grow and grow forever."""
a1_heldout90,general_education,final,6,mistral:latest,HIGH,HIGH,"The content explains evolution from first principles with logical steps, uses a specific analogy (the Daschund and Great Dane example), accurately represents complexity without oversimplifying, and provides an insightful conclusion about the development of different species.","""Evolution is the answer to the question that we have all asked on seeing a Daschund and a Great Dane together: how is it possible for ancestors to have descendants that look so very different to them?"""
a1_heldout90,general_education,final,7,mistral:latest,HIGH,HIGH,"The content explains a mechanism (the evolution and functioning of the stock market) with logical steps, uses a specific analogy (the coffee company launch), and accurately represents complexity without oversimplifying.","""In order to fund their expensive voyages, the company turned to private citizens– individuals who could invest money to support the trip in exchange for a share of the ship’s profits."""
a1_heldout90,general_education,final,8,mistral:latest,HIGH,HIGH,"The transcript provides a clear and accurate explanation of the development of atomic theory from Democritus to Rutherford, using specific examples and analogies (thought experiments) to illustrate key concepts. It also accurately represents complexity without oversimplifying.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"" and ""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately""."
a1_heldout90,general_education,final,9,mistral:latest,HIGH,HIGH,The content explains a mechanism (neuron communication) with logical steps and uses concrete examples (different types of neurons) to illuminate the concept accurately. It also represents complexity accurately by mentioning the variety of neuron types and their complex circuitry without oversimplifying.,"""Most neurons use electrical and chemical signals to send messages throughout the brain"" and ""They look quite different, but they're all variations on a theme"""
a1_heldout90,general_education,final,10,mistral:latest,HIGH,HIGH,"The content explains a mechanism (the structure and function of the human brain) with logical steps, uses concrete examples (the cerebrum, cerebellum, brainstem, diencephalon, four major lobes), arrives at non-obvious insights (lateralization of brain function), accurately represents complexity, and provides historical context (mention of Wernicke’s and Broca’s areas).","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,11,mistral:latest,HIGH,HIGH,"The content explains the brain's structure and functions from first principles with logical steps, uses concrete examples like gyri, sulky, and individual regions in each lobe, and provides historical context by naming specific areas like Broca's area and Wernicke's area.","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,12,mistral:latest,HIGH,HIGH,The content explains a mechanism (neurons sending signals) with logical steps and uses a concrete example (catching a ball) to illuminate the concept accurately. It also accurately represents complexity by not oversimplifying the process of neuron signaling.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,13,mistral:latest,HIGH,HIGH,"The content explains neuroplasticity from first principles with logical steps, uses a specific analogy (the forest path), arrives at non-obvious insights about the brain's adaptability, accurately represents complexity, and provides historical context (shift from fixed to plastic brain model).","""Neuroplasticity means that you can always create new paths"" and ""This shift from a fixed brain to a plastic brain model has revolutionized our understanding of brain function and mental health."""
a1_heldout90,general_education,final,14,mistral:latest,HIGH,HIGH,"The content explains a mechanism (the link between brain functions and behavior) with logical steps, uses a specific analogy (Hulk-like rage), arrives at a non-obvious insight (localized brain functions control specific aspects of behavior), accurately represents complexity (does not oversimplify the concept), and provides historical context (the emergence of phrenology).","""Different parts of the brain have specific functions, like vision, movement, memory, speech, and even facial recognition."""
a1_heldout90,general_education,final,15,mistral:latest,HIGH,HIGH,"The content explains a mechanism (anxiety disorder) from first principles with logical steps, uses a specific analogy (the brain regions involved in emotional processing), accurately represents complexity, and provides historical context (prevalence of anxiety disorders). It does not oversimplify or resort to alarming or conspiratorial framing.","""Scientists think that anxiety disorders pop up when there are changes in the signaling of the limbic system."""
a1_heldout90,general_education,final,16,mistral:latest,HIGH,HIGH,"The content explains a mechanism (gravity) from first principles with logical steps, uses concrete examples (planets orbiting the sun), arrives at non-obvious insights (the inverse-square law), accurately represents complexity, and provides historical context (Newton's laws of motion).","""Explains a mechanism, phenomenon, or concept from first principles with logical steps"""
a1_heldout90,general_education,final,17,mistral:latest,HIGH,HIGH,"The content explains a mechanism (quantum superposition) from first principles with logical steps and uses a specific analogy (Schrödinger's cat) to illuminate the concept accurately. It also arrives at a non-obvious insight (the strange nature of quantum physics) supported by the explanation, and accurately represents complexity without oversimplifying.","""Explains a mechanism...with logical steps"" and ""Uses a specific analogy...that illuminates the concept accurately"""
a1_heldout90,general_education,final,18,mistral:latest,HIGH,HIGH,The content explains a mechanism (the directionality of time) with logical steps and arrives at a non-obvious insight (time could exist without an arrow). It also accurately represents complexity by acknowledging the puzzles surrounding the nature of time.,"""One way of thinking about that is there is no intrinsic arrow of space, but there's still space"""
a1_heldout90,general_education,final,19,mistral:latest,HIGH,HIGH,"The transcript provides a detailed and accurate explanation of Newton's laws of motion and gravity, including the use of mathematical equations to describe these phenomena.","""The text accurately explains the concepts and provides mathematical equations to describe them."""
a1_heldout90,general_education,final,20,mistral:latest,HIGH,HIGH,"The transcript discusses complex scientific concepts related to physics and gravity, demonstrating a high level of detail and accuracy.","""The conversation revolves around the principles of physics and gravity"""
a1_heldout90,general_education,final,21,mistral:latest,HIGH,HIGH,"The content explains quantum physics from first principles with logical steps, uses a specific analogy (wave function and probability distribution), accurately represents complexity, and provides historical context (classical vs. quantum physics).","""Quantum physics is the part of physics that describes the very smallest things in our universe molecules atoms subatomic particles things like that and things down there don't quite work the same way that we used to up here"""
a1_heldout90,general_education,final,22,mistral:latest,HIGH,HIGH,The content explains a mechanism (the strong nuclear force) and its role in holding atomic nuclei together with logical steps. It also uses a specific analogy (velcro) to illuminate the concept accurately. The complexity of the topic is represented accurately without oversimplification.,"""Explains a mechanism, phenomenon, or concept from first principles with logical steps"" and ""Uses a specific analogy, thought experiment, or concrete example that illuminates the concept accurately"""
a1_heldout90,general_education,final,23,mistral:latest,HIGH,HIGH,"The content explains a mechanism (the two-slit experiment) from first principles with logical steps and uses a specific analogy (comparing light waves to grains of sand and particles to atoms) that illuminates the concept accurately. It also accurately represents complexity by discussing the experiment with different types of particles, not just light.","""It's called the two-slit experiment I'll start with this imagine you have a source of light shining against the screen with two slits"""
a1_heldout90,general_education,final,24,mistral:latest,HIGH,HIGH,"The content explains electrical physics from first principles with logical steps (1), uses a specific analogy (the relationship between electricity and magnetism) to illuminate the concept accurately (3), and accurately represents complexity by discussing historical developments in the field without oversimplifying (4).","""For centuries, natural historians didn't really have any good ideas about how to more deeply understand this phenomenon. For one, they had no concept of current, or electricity as a flow of electrical charge."""
a1_heldout90,general_education,final,25,mistral:latest,HIGH,HIGH,"The content explains a mechanism (X-rays) from first principles with logical steps, uses a specific analogy (Röntgen's experiment with his wife's hand), and accurately represents complexity without oversimplifying.","""The machine wasn’t on. No known source of energy could have been producing that spooky light."""
